metric,variant,x,mean,sem,n_seeds
episode/collective_reward_mean,IPPO,8231.839464882944,2.57287739242462,0.12238750867082222,3
episode/collective_reward_mean,IPPO,8281.605351170569,2.5501605380188743,0.09330709877367847,3
episode/collective_reward_mean,IPPO,8331.371237458194,2.526354059712105,0.0631947070156586,3
episode/collective_reward_mean,IPPO,8381.13712374582,2.5061812095173406,0.045068072359061025,3
episode/collective_reward_mean,IPPO,8430.903010033446,2.5175901749857674,0.026314482753736587,3
episode/collective_reward_mean,IPPO,8480.66889632107,2.5658946847016058,0.021535982583249024,3
episode/collective_reward_mean,IPPO,8530.434782608696,2.6226030427050215,0.04845102637065343,3
episode/collective_reward_mean,IPPO,8580.200668896321,2.6325890608515525,0.07786167085223472,3
episode/collective_reward_mean,IPPO,8629.966555183946,2.6240581373656324,0.1182009632211496,3
episode/collective_reward_mean,IPPO,8679.732441471573,2.6107047114792086,0.15294212286184705,3
episode/collective_reward_mean,IPPO,8729.498327759198,2.593939861447168,0.17715790233218248,3
episode/collective_reward_mean,IPPO,8779.264214046823,2.5729324564446663,0.13916148704333484,3
episode/collective_reward_mean,IPPO,8829.030100334448,2.5571418447326493,0.0891706237411017,3
episode/collective_reward_mean,IPPO,8878.795986622074,2.55002582776118,0.05502357435342009,3
episode/collective_reward_mean,IPPO,8928.561872909699,2.544914805463843,0.04877343691653582,3
episode/collective_reward_mean,IPPO,8978.327759197326,2.5256079245269114,0.052116184922547264,3
episode/collective_reward_mean,IPPO,9028.09364548495,2.5165875417841512,0.056851763760374326,3
episode/collective_reward_mean,IPPO,9077.859531772576,2.528245011135151,0.06414136565997351,3
episode/collective_reward_mean,IPPO,9127.6254180602,2.555596382377858,0.07418013452538004,3
episode/collective_reward_mean,IPPO,9177.391304347826,2.6105301482672942,0.09707712957844257,3
episode/collective_reward_mean,IPPO,9227.157190635451,2.6557613999971657,0.10492222640007212,3
episode/collective_reward_mean,IPPO,9276.923076923078,2.6733160707675303,0.08777603279865819,3
episode/collective_reward_mean,IPPO,9326.688963210703,2.6721836892832598,0.07379785659341496,3
episode/collective_reward_mean,IPPO,9376.454849498328,2.6464367687539023,0.0857214841583461,3
episode/collective_reward_mean,IPPO,9426.220735785953,2.615329634645132,0.10567937163144817,3
episode/collective_reward_mean,IPPO,9475.986622073578,2.589454830211085,0.10176893889152099,3
episode/collective_reward_mean,IPPO,9525.752508361204,2.5733238624521797,0.09851068547889198,3
episode/collective_reward_mean,IPPO,9575.51839464883,2.6135708336363037,0.051773126175386874,3
episode/collective_reward_mean,IPPO,9625.284280936456,2.6474941835708563,0.012094923163913519,3
episode/collective_reward_mean,IPPO,9675.05016722408,2.6387475915248992,0.01615183585716246,3
episode/collective_reward_mean,IPPO,9724.816053511706,2.609659368738797,0.05039544402828724,3
episode/collective_reward_mean,IPPO,9774.581939799331,2.617462622358105,0.05601804834557476,3
episode/collective_reward_mean,IPPO,9824.347826086958,2.6597944816274244,0.05457692600180531,3
